date,region,ev_sales,charging_stations,ev_subsidy_inr,avg_range_km,Registered_Ev_count,Fuel_price_INR,Region_population,Region_Ev_buyers
2024-06,East,4259,447,61269,389,12439,106,5044843,2841
2021-11,West,2695,349,58112,383,8273,113,4704094,3796
2023-09,North,3410,258,54880,348,7064,113,3712834,2480
2019-06,North,1257,104,42041,314,2512,106,3447339,884
2018-11,South,1108,101,41908,305,1875,108,5164587,908
2024-03,North,3740,266,58474,378,7388,107,2249865,1657
2025-04,West,4753,596,66658,402,14376,90,2850241,4250
2022-12,East,3314,359,55553,356,9687,98,1977287,2409
2022-02,South,2797,248,51765,358,5532,111,3516833,1223
2019-01,East,1240,120,45361,334,2207,102,1934234,863
2023-08,West,3870,467,60722,406,7478,88,4878605,3655
2024-12,North,4114,298,54361,376,12527,114,1555938,4435
2024-01,East,3838,429,60106,402,7855,104,4341451,2439
2018-02,West,661,72,45883,330,2128,114,4612311,908
2019-04,North,1103,90,42832,321,2412,94,5362582,930
2024-08,North,3921,294,55650,378,7856,109,4589534,3043
2022-07,South,3030,273,51211,342,5912,90,4054902,2727
2022-10,North,3048,219,52860,335,5861,109,3196467,1498
2021-12,East,2733,295,55874,348,5462,92,5860685,1406
2021-04,East,2293,256,52216,347,6992,101,2096337,2382
2025-03,East,4695,496,64794,404,13736,89,4208611,6790
2023-10,North,3621,259,51997,358,7171,87,3421439,1900
2022-04,West,2926,374,59775,394,6115,85,3107796,2338
2019-08,South,1473,137,45166,319,2747,105,1967742,572
2020-02,West,1729,212,54098,359,5358,105,3469974,1229
2021-10,South,2496,242,51646,356,7624,92,3633967,3106
2025-11,West,5187,638,67442,404,15278,90,5837129,3861
2024-09,North,3963,294,58883,376,8003,104,2050728,3130
2024-11,West,4561,560,64378,399,13647,117,5120580,4410
2019-03,North,1180,86,41155,318,2211,99,1897959,1102
2018-12,West,1121,131,48833,322,3458,84,1480444,1364
2021-12,West,2805,352,54624,367,8314,109,2083130,1869
2019-10,West,1679,201,50338,349,4850,89,2126186,2180
2018-06,West,827,99,47654,330,2604,115,5732137,1177
2020-02,South,1687,153,45255,333,4783,107,1631224,1448
2020-07,East,1895,219,52557,349,3796,99,4973314,1206
2021-05,North,2228,172,46664,342,4364,96,4560794,920
2018-08,South,824,81,40322,323,2464,85,2422149,1203
2022-08,North,2979,221,50350,343,5727,92,5935596,2497
2025-02,West,4777,575,66217,421,9447,113,1795917,2789
2020-09,North,1936,139,43894,316,5693,117,4064114,2550
2022-02,North,2704,199,52380,359,7859,115,2729494,2429
2022-10,North,2994,220,49177,345,6046,112,3182588,1546
2024-11,East,4504,474,60367,386,8682,113,5127799,2336
2019-07,North,1382,110,40555,304,2529,112,2281700,1042
2023-11,South,3764,337,58974,356,7406,105,5574163,2862
2023-03,East,3364,374,57003,379,10286,104,3671245,2339
2020-12,North,1995,156,45388,311,6027,93,1278504,2796
2019-05,West,1422,170,51055,334,2880,114,3096581,1084
2019-09,South,1373,143,45020,323,4322,97,4193444,1636
2021-03,South,2147,210,52218,337,4302,112,1370415,1286
2021-06,East,2389,270,55160,353,4731,95,4372894,1570
2023-04,West,3692,448,63467,390,7109,94,4056883,3424
2025-06,East,4810,503,67279,400,14249,110,2731667,6248
2025-08,South,4646,421,61331,400,9287,94,5922151,2635
2018-05,East,882,77,42621,330,1630,102,1029232,538
2024-02,North,3820,267,56449,359,7364,115,3842651,1501
2022-07,South,2887,273,54624,355,5780,88,4042099,2712
2022-01,East,2859,298,58977,368,5645,85,4516646,1833
2020-02,South,1738,162,48824,342,4829,107,1643867,1511
2024-02,South,3752,341,59785,394,7635,113,4680576,3274
2023-10,West,3856,482,62928,389,11647,106,4499202,2771
2019-08,South,1357,128,42377,306,2696,101,1991303,555
2020-06,North,1754,136,42975,317,3438,86,5943062,808
2023-04,East,3437,374,61547,379,10408,93,5247829,3678
2019-01,South,1166,105,45568,331,3231,101,4720301,1002
2025-07,South,4618,416,62934,398,9321,103,4030727,2152
2020-09,North,1900,148,46161,313,5647,115,4077410,2474
2021-10,West,2742,343,55872,370,8155,112,1467488,3887
2022-02,North,2629,204,51025,359,7939,115,2736212,2427
2024-05,South,4001,367,61053,395,11832,94,3911452,4474
2020-01,South,1555,152,47589,328,4646,97,4578233,1685
2024-05,North,3876,284,54963,383,11436,89,3960428,2249
2024-09,East,4317,465,60947,397,12965,86,2123751,4881
2020-04,South,1742,170,48867,346,5167,114,934265,1931
2019-08,East,1371,152,45136,334,4242,103,4207016,1031
2022-08,East,3025,338,57221,370,6168,87,5905214,1841
2024-11,West,4575,564,65182,394,13653,112,5110845,4304
2020-06,South,1924,176,49886,346,3572,110,1066949,1295
2022-08,East,3047,334,55221,360,6087,90,5903732,1889
2020-01,South,1533,158,49941,327,4823,95,4574903,1791
2024-09,East,4395,460,64363,392,12829,86,2135647,4891
2022-03,South,2778,255,53080,368,8331,103,5607517,2438
2024-02,East,4012,423,60002,406,11917,116,1964761,3039
2020-04,East,1886,194,50204,331,5303,95,4616887,2282
2024-06,West,4305,533,67005,404,8436,114,4111266,3742
2018-03,West,871,84,49393,328,2383,93,1631946,999
2023-01,South,3259,297,54414,380,9631,110,2135395,2343
2020-02,East,1790,193,52611,344,5176,88,957223,1532
2018-06,West,877,101,46572,338,2770,112,5732039,1199
2022-08,South,3046,283,52263,362,5906,105,4431631,2100
2019-07,North,1333,98,43303,296,2501,113,2287644,1049
2025-11,West,5212,625,66068,414,15370,85,5851894,3797
2020-11,West,2243,276,54063,362,6673,92,5456208,2425
2023-05,West,3605,446,60545,390,10843,95,5351013,3201
2024-01,South,3804,339,60911,392,11405,106,4158459,3319
2024-03,West,4144,506,64812,395,8187,95,3557509,2601
2018-02,West,704,71,45165,329,2127,109,4616470,844
2023-09,South,3693,334,57940,365,10800,89,4409275,5237
2020-02,West,1739,212,54807,348,5189,106,3479610,1253
2020-11,South,2143,195,48138,342,3944,94,2991425,1049
2022-02,West,2941,360,57550,381,8677,96,5068078,1921
2019-04,East,1287,138,49984,332,2653,97,1455373,780
2025-04,South,4440,407,62659,381,8949,110,3976612,2381
2020-06,East,1816,206,52974,350,3723,102,5045714,1004
2018-06,North,708,63,38834,297,2277,114,5835689,899
2024-04,East,4023,437,60897,392,8017,87,1037697,3092
2021-08,East,2635,277,55715,350,7701,108,5028603,2628
2024-09,North,4100,292,57645,373,7956,107,2037413,3061
2019-09,North,1461,105,39882,311,2650,105,5975308,625
2019-11,East,1520,179,45642,336,3203,112,5674932,1502
2021-02,East,2204,240,53417,357,6754,114,2237443,1359
2019-08,North,1294,100,41063,322,3875,100,4536720,1448
2018-09,West,1120,109,47898,337,1993,107,5125765,715
2021-01,South,2102,206,48509,354,6313,98,1631296,2668
2018-08,North,847,77,38063,294,2360,99,3483502,426
2021-09,East,2570,276,52976,353,7763,87,4383853,3736
2023-03,North,3213,232,51104,367,9588,102,1776492,4378
2018-08,South,824,77,41405,307,2437,87,2426932,1163
2018-03,West,724,76,47383,320,2180,96,1633210,967
2023-02,South,3257,296,55941,371,9668,101,2427446,4276
2022-09,East,3146,343,57636,372,6239,112,1125342,1554
2020-01,North,1611,123,46940,334,2918,102,1229694,1409
2022-02,South,2684,245,52697,345,5270,107,3524904,1225
2019-10,East,1570,168,48109,323,3015,94,2942942,1197
2025-09,North,4563,328,59177,381,9281,87,2789597,2884
2019-12,North,1518,122,40708,319,3037,113,2871586,1196
2021-10,West,2645,333,58232,377,8004,112,1468607,3919
2024-08,West,4460,535,63383,400,8611,94,3833295,3554
2023-04,North,3198,241,52174,355,6617,106,4613597,2041
2022-09,West,3323,397,59440,372,6519,100,2441971,2691
2022-01,South,2678,250,52235,358,7900,108,5150173,2605
2025-10,North,4715,334,58969,370,9397,90,3811858,3084
2022-07,East,3011,329,57735,370,9127,117,4195448,2188
2020-02,North,1485,125,45028,308,4563,109,1759343,2219
2020-11,North,2055,153,46102,330,5730,102,4521475,1886
2021-09,South,2549,235,52762,351,7448,112,3451372,1719
2020-05,South,1888,167,46260,339,5214,98,5452082,1172
2022-12,South,3116,291,51444,371,9582,84,4297530,2193
2018-01,North,537,55,38611,311,902,88,1117132,559
2021-11,West,2708,345,55944,363,8349,115,4714668,3769
2024-10,West,4595,559,64440,409,13534,104,5809382,4909
2018-08,East,995,103,46906,317,1896,86,3714828,714
2025-01,West,4629,573,68064,407,13816,93,3485360,4091
2019-11,East,1556,178,46995,345,3219,111,5689571,1553
2023-08,West,3793,463,62496,391,7525,95,4890840,3737
2020-07,West,2060,250,53200,357,6041,112,2587021,1870
2018-04,East,726,70,43066,310,1510,108,3470531,283
2022-11,South,3126,295,53493,370,6246,113,4460710,2383
2020-02,West,1778,218,51112,351,5320,99,3480462,1149
2024-11,South,4352,387,58447,368,8564,104,960694,3000
2020-01,North,1464,117,45735,329,2896,98,1209101,1500
2019-08,West,1556,189,51517,350,4571,96,4868875,1036
2022-03,West,3014,363,61690,380,6017,97,4681218,1970
2024-09,North,3955,294,56303,365,8173,103,2051337,3053
2025-11,West,5076,638,66870,430,15253,85,5845609,3915
2020-01,West,1854,210,53391,365,3378,111,5963215,1578
2020-01,West,1810,205,53864,345,3549,113,5969479,1661
2022-05,South,2961,267,55329,344,8602,94,3305131,2348
2020-09,South,1997,180,48720,322,5745,114,2107035,1525
2025-06,North,4535,324,58987,386,8933,99,1215249,3989
2020-03,East,1761,191,50964,345,3630,105,939713,1720
2018-11,South,1029,103,41654,311,1934,103,5166752,1055
2022-12,West,3460,416,60190,372,6824,100,5633385,2370
2020-05,West,1990,234,51084,345,5735,107,4053827,2267
2025-05,South,4649,405,62220,402,13615,94,4259798,3931
2024-01,West,4026,498,64061,410,8189,89,2356907,2946
2019-11,South,1580,146,46001,331,4521,85,3487336,1912
2024-04,West,4277,520,66469,405,12626,106,2951387,2979
2023-07,North,3436,248,52032,355,6883,113,4765571,2792
2018-12,North,925,90,38901,282,1984,92,939536,610
2022-09,East,3060,346,55291,371,6352,110,1125557,1462
2020-11,West,2250,268,55586,346,6501,97,5453358,2464
2018-10,East,1108,111,44193,326,2135,93,1139742,897
2021-04,West,2513,300,57326,364,7217,95,3479595,1464
2021-07,South,2447,219,50317,357,4897,92,2333349,2100
2018-03,West,857,73,46951,338,2206,99,1603231,999
2025-02,West,4795,580,68897,430,9491,112,1798421,2811
2023-11,South,3757,342,56388,356,7255,104,5597328,2836
2022-09,East,3119,337,58880,374,6205,115,1124995,1442
2024-08,East,4269,461,63568,382,12837,102,2997661,3005
2022-05,East,3023,320,54651,381,8794,112,3191011,2249
2023-03,South,3289,301,56385,357,6563,106,2884554,3256
2023-06,South,3427,317,54633,358,7023,109,4480482,2101
2024-09,West,4361,552,67170,402,13229,84,3370733,3141
2021-06,West,2614,314,55604,359,7420,87,3387827,1816
2022-03,South,2809,257,51319,348,8366,104,5585725,2433
2022-09,North,2928,217,52993,350,8670,94,1576463,1776
2020-11,North,1936,147,46814,313,5725,100,4531886,1793
2022-11,South,3182,294,55581,362,6137,114,4448977,2246
2020-08,West,2014,261,53427,369,6226,103,1075073,1709
2024-12,South,4341,383,59408,394,8556,107,1258399,3228
2020-02,West,1854,223,55066,371,5288,106,3464247,1217
2023-11,East,3873,409,58010,391,7714,93,5563535,2793
2022-07,South,2884,269,51060,353,5906,90,4041871,2755
2020-02,North,1550,122,42843,319,4582,106,1754648,2188
2018-03,South,749,66,40687,319,2024,104,1376754,511
2025-08,West,5034,620,67340,413,14870,96,4686382,3605
2025-03,North,4385,311,60004,391,12949,88,2733440,3533
2021-06,East,2554,263,55330,351,4892,94,4371421,1577
2020-09,North,1968,146,46032,308,5552,110,4063737,2566
2024-01,North,3777,262,55562,380,7299,106,5207952,2600
2018-05,North,700,57,39653,293,2083,109,3132629,758
2021-10,South,2481,243,50733,334,7650,90,3640002,3191
2021-09,West,2786,334,57739,382,7983,108,3432851,1551
2023-03,South,3302,309,58959,378,6674,112,2890553,3247
2022-03,North,2686,199,50379,341,5402,111,2025272,2029
2019-03,North,1086,99,39825,305,2320,106,1881173,1043
2020-02,North,1608,125,44285,335,4537,105,1760424,2191
2020-05,South,1717,161,49213,345,5394,105,5454930,1098
2020-02,West,1893,222,55442,344,5470,104,3472552,1148
2025-08,East,4940,522,64398,412,9569,97,2854055,2237
2019-07,North,1212,102,40599,295,2464,111,2277679,1043
2019-10,East,1564,164,48481,340,3023,96,2939127,1212
2020-02,North,1533,130,46678,334,4512,103,1742929,2107
2024-09,South,4185,383,57656,378,12470,115,5070555,5701
2018-10,East,986,111,44629,318,1900,88,1145597,816
2019-10,East,1502,173,48364,322,3071,98,2937301,1091
2023-12,North,3599,261,52071,344,10837,96,4775357,2486
2019-03,South,1246,106,45354,312,3520,113,1295609,1743
2018-11,East,1124,109,42789,327,3244,92,1972305,1521
2024-04,West,4126,514,64277,409,12557,101,2972676,2972
2024-10,South,4226,376,58096,390,8509,86,3961335,2881
2019-05,North,1198,98,41692,320,2433,91,3180901,935
2024-12,South,4233,382,60025,384,8717,107,1265175,3150
2025-07,South,4742,419,63403,384,9411,100,4025000,2229
2018-06,West,890,101,45345,321,2714,110,5734835,1165
2024-07,East,4212,455,62122,378,12436,94,4088297,3336
2019-07,East,1386,147,48573,324,4315,97,3465529,2071
2019-04,North,1149,90,43711,299,2204,92,5356271,914
2021-09,North,2317,180,45207,341,7048,86,1485939,2261
2024-11,East,4354,478,61428,391,8808,110,5134275,2384
2024-08,West,4392,545,66009,411,8670,96,3840788,3588
2025-11,West,5107,625,70280,415,15399,83,5842112,3895
2023-08,East,3717,402,58817,375,7316,95,5829810,2146
2018-03,North,533,57,37939,308,1637,98,2395451,809
2025-04,West,4834,586,67286,403,14274,88,2865754,4373
2022-05,South,2874,267,52838,360,8594,95,3323247,2382
2019-08,North,1261,103,41107,306,3971,95,4530507,1322
2022-08,South,2906,280,52019,351,5973,102,4436420,2216
2024-12,East,4548,473,63177,404,8920,100,3584528,2825
2024-11,South,4281,379,58751,377,8498,107,942903,3083
2025-07,North,4506,321,57626,395,13414,108,2215211,6251
2021-01,South,2217,201,50273,358,6434,96,1642831,2604
2024-12,North,4189,293,54867,378,12427,111,1541939,4307
2019-07,West,1544,182,51072,356,4407,104,4778443,972
2022-01,West,2829,360,58264,386,8434,108,4334984,4133
2022-10,South,3038,278,52396,358,9139,102,1363718,2150
2019-08,North,1372,104,40186,299,3950,95,4538762,1303
2020-06,North,1775,132,42945,310,3421,85,5935044,804
2022-01,East,2749,299,54891,367,5523,88,4490054,1961
2018-08,South,816,81,41081,315,2556,88,2424575,1146
2018-05,North,740,56,36920,286,2070,108,3133132,827
2019-07,East,1414,151,47967,347,4140,98,3480475,2084
2021-02,East,2200,246,53605,361,6842,109,2229420,1414
2024-05,North,3794,276,55586,380,11423,87,3957918,2284
2024-12,West,4537,569,63756,409,9010,102,1630819,2338
2020-10,East,2001,227,50917,337,6223,100,2803100,1892
2019-02,South,1137,106,44045,311,2174,110,3686315,795
2024-11,South,4352,386,58192,373,8508,101,955869,3146
2019-10,North,1332,108,43304,319,4128,99,4700508,1236
2025-01,South,4432,390,60147,379,12969,107,1731408,3978
2021-07,South,2477,218,48335,346,4858,90,2318891,1991
2023-03,West,3610,438,61581,406,10558,82,5528563,4397
2020-02,West,1750,219,53117,356,5282,100,3463140,1250
2022-08,North,2853,219,48280,347,5830,93,5917652,2432
2018-04,East,674,76,46167,313,1401,105,3469380,307
2023-03,North,3300,241,51512,349,9558,106,1772804,4249
2021-02,West,2437,286,58988,374,4611,100,1331198,1441
2021-10,West,2799,339,57523,355,8090,111,1467461,3878
2018-05,West,873,94,49414,342,1716,86,5495865,444
2018-06,South,789,82,41406,296,1664,109,4202464,574
2023-12,West,4088,496,64208,397,11816,97,993316,4626
2018-04,North,757,56,39406,301,1398,94,3624649,209
2019-09,West,1483,181,51944,349,4778,92,3039159,1092
2023-07,West,3783,461,61487,385,7593,90,5333061,1587
2024-04,East,4147,436,60691,386,8160,88,1019508,3236
2024-11,West,4452,563,63227,406,13539,116,5124101,4329
2020-11,North,2012,153,44726,332,5838,103,4524947,1845
2020-02,East,1827,188,51370,358,4957,91,947780,1434
2024-05,East,4146,441,62226,398,12139,89,4529212,2906
2024-01,West,4125,499,63537,414,7950,94,2351600,2850
2020-08,North,1861,144,45348,311,3486,96,1387006,1155
2024-11,West,4517,555,65776,413,13450,114,5100833,4384
2021-08,East,2630,284,54700,363,7573,112,5040778,2648
2024-01,South,3873,339,58429,367,11350,111,4156901,3294
2025-06,North,4453,313,60569,392,8773,98,1213015,4077
2020-02,West,1792,224,53379,368,5470,103,3474760,1123
2019-10,North,1499,111,40665,309,4107,106,4717369,1227
2024-02,East,3978,430,62111,396,11789,112,1990682,3122
2025-03,South,4451,393,60893,382,13330,109,3152581,3102
2021-10,South,2585,237,50964,358,7628,94,3638864,3056
2020-06,East,1838,205,48378,343,3828,105,5038306,1019
2021-09,West,2636,329,57229,373,8094,112,3437979,1542
2023-10,East,3694,407,58182,389,11128,109,3731436,2362
2019-12,West,1793,210,49366,349,3498,118,5228557,691
2023-04,North,3198,240,53015,360,6534,110,4608296,2134
2019-02,South,1179,102,45239,320,2181,110,3689303,730
2023-09,West,3916,470,60954,404,7576,98,2674412,2917
2024-12,West,4649,568,65349,413,9195,101,1635931,2374
2020-12,North,2026,160,43072,317,5905,98,1296759,2686
2025-02,South,4393,393,64429,393,8836,107,4137014,3285
2018-05,North,676,57,36098,302,2131,103,3122777,721
2018-09,West,1138,113,47007,326,2018,103,5140340,650
2018-01,East,597,61,42289,317,1247,92,4793787,603
2023-06,South,3488,318,56853,361,6977,108,4480999,2168
2023-03,South,3284,309,57946,379,6737,109,2898366,3213
2025-06,West,4995,601,68153,414,14484,102,5784576,5109
2023-03,East,3516,372,57563,372,10353,108,3651058,2439
2024-06,North,3988,287,56416,355,7646,106,1938784,2462
2025-10,North,4676,331,58138,395,9259,90,3812095,3137
2021-01,West,2300,277,56111,359,4490,101,1792803,1729
2019-01,East,1194,123,47234,321,2367,103,1947008,759
2023-05,West,3599,450,64557,403,10990,96,5365033,3206
2023-08,East,3585,391,58980,389,7408,93,5810728,2115
2019-01,East,1157,116,45330,324,2339,101,1935286,758
2020-04,East,1879,196,50669,339,5330,95,4609540,2359
2020-03,East,1793,190,48524,335,3391,101,947601,1609
2018-05,South,672,69,42938,321,2054,100,5752797,795
2018-12,East,1146,113,45282,335,2196,102,3240949,832
2021-06,West,2463,320,56070,383,7524,87,3384847,1913
2020-06,East,1875,204,49536,331,3629,101,5026933,969
2020-06,East,2009,205,48632,338,3845,105,5029771,1096
2020-06,West,2031,239,55544,350,5862,101,5704741,2800
2021-06,West,2569,318,57146,369,7490,84,3377812,1855
2024-11,East,4331,468,64560,398,8712,111,5134017,2263
2019-07,South,1366,126,42736,331,2700,115,960344,1309
2024-08,North,3936,286,58504,361,8027,114,4610689,3036
2019-05,North,1201,98,43785,300,2349,95,3166293,883
2018-05,West,841,87,49045,327,1692,84,5505404,354
2021-04,South,2349,218,49177,342,6691,88,2485338,1463
2023-03,South,3327,307,55113,365,6516,112,2877315,3318
2021-11,West,2784,345,58147,355,8174,112,4712358,3848
2019-07,South,1317,130,46602,328,2664,117,965323,1286
2018-04,East,682,70,46784,319,1623,108,3464348,352
2019-04,South,1206,113,46624,333,2390,99,3284947,878
2025-06,East,4789,510,63950,405,14339,115,2708771,6325
2019-01,South,1074,110,42418,313,3064,103,4705988,978
2020-04,East,1919,194,50858,355,5397,99,4627120,2343
2025-03,South,4390,399,62035,394,13382,110,3133875,3065
2022-06,South,2965,273,52825,370,8755,85,5683584,4098
2018-03,North,713,63,37344,293,1633,96,2379761,906
2022-06,West,3193,379,59820,394,6061,105,4022666,2255
2019-01,East,1171,128,45958,331,2265,101,1945242,771
2019-09,West,1513,192,51843,335,4794,95,3038344,1099
2021-08,South,2415,234,49897,358,4731,102,5762766,1934
2018-02,South,674,64,41909,296,1767,96,1329830,686
2025-10,East,4966,533,65834,390,14938,84,2337988,6919
2023-10,South,3606,337,57529,371,10927,100,1203528,3036
2022-07,West,3128,396,59448,387,9268,95,3013863,2309
2023-04,South,3317,305,58454,365,9909,106,2313532,2656
2019-08,East,1425,155,46425,346,4423,103,4195022,891
2018-03,West,756,77,47041,345,2191,92,1611249,875
